Name,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,Mean
TodoMVC-JavaScript-ES5,92.6400000000001,62.57999999999993,51.76000000000022,52.29999999999927,59.61999999999898,49.56000000000495,52.31999999999971,49.95999999999549,51.42000000000553,48.83999999999651,57.100000000000065
TodoMVC-JavaScript-ES5/Adding100Items,60.6400000000001,42.219999999999345,31.8799999999992,31.7599999999984,35.62000000000262,29.42000000000553,31.639999999999418,30.19999999999709,30.720000000001164,29.540000000000873,35.364000000000374
TodoMVC-JavaScript-ES5/Adding100Items/Sync,42.40000000000009,40.099999999999454,29.399999999999636,29.459999999999127,33.400000000001455,27.260000000002037,29.360000000000582,28.05999999999767,28.5,27.360000000000582,31.530000000000065
TodoMVC-JavaScript-ES5/Adding100Items/Async,18.24000000000001,2.119999999999891,2.4799999999995634,2.2999999999992724,2.220000000001164,2.1600000000034925,2.279999999998836,2.139999999999418,2.220000000001164,2.180000000000291,3.83400000000031
TodoMVC-JavaScript-ES5/CompletingAllItems,21.5,11.5600000000004,11.600000000000364,12.139999999999418,13.799999999999272,11.5,11.900000000001455,11.639999999999418,12.140000000003056,10.939999999995052,12.871999999999844
TodoMVC-JavaScript-ES5/CompletingAllItems/Sync,18.3599999999999,9.600000000000364,9.340000000000146,9.799999999999272,11.5,9.180000000000291,9.659999999999854,9.360000000000582,9.80000000000291,8.779999999998836,10.538000000000215
TodoMVC-JavaScript-ES5/CompletingAllItems/Async,3.1400000000001,1.9600000000000364,2.2600000000002183,2.3400000000001455,2.2999999999992724,2.319999999999709,2.2400000000016007,2.279999999998836,2.3400000000001455,2.1599999999962165,2.333999999999628
TodoMVC-JavaScript-ES5/DeletingAllItems,10.5,8.800000000000182,8.280000000000655,8.400000000001455,10.19999999999709,8.639999999999418,8.779999999998836,8.119999999998981,8.56000000000131,8.360000000000582,8.863999999999852
TodoMVC-JavaScript-ES5/DeletingAllItems/Sync,9.839999999999918,8.340000000000146,7.539999999999054,7.6600000000016735,9.680000000000291,8.020000000000437,8.040000000000873,7.419999999998254,7.780000000002474,7.540000000000873,8.1860000000004
TodoMVC-JavaScript-ES5/DeletingAllItems/Async,0.6600000000000819,0.4600000000000364,0.7400000000016007,0.7399999999997817,0.5199999999967986,0.6199999999989814,0.7399999999979627,0.7000000000007276,0.7799999999988358,0.819999999999709,0.6779999999994516
TodoMVC-JavaScript-ES6-Webpack-Complex-DOM,86.2800000000002,79.21999999999935,74.28000000000065,99.89999999999964,92.65999999999985,74.4800000000032,77.89999999999782,64.59999999999854,73.91999999999825,62.8999999999869,78.61399999999844
TodoMVC-JavaScript-ES6-Webpack-Complex-DOM/Adding100Items,47.07999999999993,42.899999999999636,33.5,48.55999999999949,37.159999999999854,28.4800000000032,35.960000000002765,26.06000000000131,31.360000000000582,27.119999999995343,35.81800000000021
